request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
13303,BasicRequest,1,50820,50820,5410;-1;-1,4994;-1;-1,,,,,372.11026444000004,4570.096,0:t_wait:370.7780623560029;t_drive:402.11026444000163;fare:457,,,0,18,51538.641676347004,51940.75194078702,457,0
13237,BasicRequest,1,50700,50700,5311;-1;-1,4994;-1;-1,,,,,590.0701397789999,8176.257,0:t_wait:586.6636227940035;t_drive:620.0701397789962;fare:817,,,0,22,51286.663622794025,51941.569329766025,817,0
13325,BasicRequest,1,50820,50820,8313;-1;-1,4994;-1;-1,,,,,388.72406845800003,5051.246000000001,0:t_wait:702.8452613079935;t_drive:418.7240684580029;fare:505,,,0,22,51522.84526130802,51941.569329766025,505,0
13548,BasicRequest,1,51240,51240,5311;-1;-1,4994;-1;-1,,,,,590.0701397789999,8176.257,0:t_wait:46.66362279402529;t_drive:654.9057069720002;fare:817,,,0,22,51286.663622794025,51941.569329766025,817,0
13675,BasicRequest,1,51480,51480,8313;-1;-1,4994;-1;-1,,,,,388.72406845800003,5051.246000000001,0:t_wait:42.845261308029876;t_drive:418.7240684580029;fare:505,,,0,22,51522.84526130802,51941.569329766025,505,0
12798,BasicRequest,1,49860,49860,8210;-1;-1,4994;-1;-1,,,,,763.2534137879999,9585.986,0:t_wait:760.1014319059977;t_drive:793.2534137879993;fare:958,,,0,4,51038.428195564025,51972.54945364006,958,0
12837,BasicRequest,1,49920,49920,8210;-1;-1,4994;-1;-1,,,,,763.2534137879999,9585.986,0:t_wait:1118.4281955639963;t_drive:793.2534137879993;fare:958,,,0,4,51038.428195564025,51972.54945364006,958,0
13682,BasicRequest,1,51540,51540,10186;-1;-1,4994;-1;-1,,,,,296.78112945099997,3086.2039999999997,0:t_wait:105.7683241890627;t_drive:326.7811294510029;fare:308,,,0,4,51645.768324189055,51972.54945364006,308,0
13275,BasicRequest,1,50760,50760,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:1040.0294236920017;t_drive:160.58954456599895;fare:116,,,0,9,51800.029423692016,52022.517903476,116,0
13855,BasicRequest,1,51840,51840,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:21.92835891001596;t_drive:160.58954456599895;fare:116,,,0,9,51861.92835891001,52022.517903476,116,0
13221,BasicRequest,1,50640,50640,4428;-1;-1,4994;-1;-1,,,,,411.6217328910001,5081.468999999999,0:t_wait:877.3400650420008;t_drive:441.6217328909988;fare:508,,,0,20,51606.09543368199,52047.71716657298,508,0
13212,BasicRequest,1,50640,50640,9528;-1;-1,4994;-1;-1,,,,,360.635309641,3770.924,0:t_wait:1109.632345128004;t_drive:390.6353096410021;fare:377,,,0,1,51749.63234512799,52140.26765476898,377,0
13599,BasicRequest,1,51360,51360,9377;-1;-1,4994;-1;-1,,,,,388.30906989000005,4758.729,0:t_wait:388.9273590800003;t_drive:418.3090698899978;fare:475,,,0,24,51748.92735908,52167.23642897,475,0
13738,BasicRequest,1,51660,51660,9377;-1;-1,4994;-1;-1,,,,,388.30906989000005,4758.729,0:t_wait:88.92735908000031;t_drive:418.3090698899978;fare:475,,,0,24,51748.92735908,52167.23642897,475,0
13640,BasicRequest,1,51420,51420,4254;-1;-1,4994;-1;-1,,,,,371.918335029,4267.595,0:t_wait:371.81183289099863;t_drive:401.9183350289968;fare:426,,,0,26,51791.81183289102,52193.730167920025,426,0
13163,BasicRequest,1,50580,50580,3891;-1;-1,4994;-1;-1,,,,,753.5363403090001,9824.444000000001,0:t_wait:810.6648445180035;t_drive:783.5363403090014;fare:982,,,0,2,51390.664844518025,52235.03281560802,982,0
