request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
14808,BasicRequest,1,53580,53580,10159;-1;-1,11447;-1;-1,,,,,626.684209314,9147.231,0:t_wait:901.4411947810586;t_drive:656.6842093140003;fare:914,,,0.0,137.0,54481.44119478105,55370.90618237508,914.0,0
14875,BasicRequest,1,53700,53700,6011;-1;-1,11447;-1;-1,,,,,473.04052017600003,7246.832,0:t_wait:991.7534015490528;t_drive:503.0405201760004;fare:724,,,0.0,137.0,54691.75340154907,55370.90618237508,724.0,0
14689,BasicRequest,1,53340,53340,6192;-1;-1,1973;-1;-1,,,,,1190.8240968510001,19509.720999999998,0:t_wait:313.6615326540996;t_drive:1705.4219845070038;fare:1950,,,0.0,140.0,53653.6615326541,55359.08351716113,1950.0,0
15771,BasicRequest,1,55380,55380,1498;-1;-1,4251;-1;-1,,,,,842.306409237,9878.131000000001,0:,,,,,,,,0
15779,BasicRequest,1,55380,55380,8313;-1;-1,4994;-1;-1,,,,,388.72406845800003,5051.245999999999,0:,,,,,,,,0
15780,BasicRequest,1,55380,55380,10159;-1;-1,7173;-1;-1,,,,,291.319001485,3650.315,0:,,,,,,,,0
15782,BasicRequest,1,55380,55380,5881;-1;-1,4934;-1;-1,,,,,626.3251542420002,8929.436,0:,,,,,,,,0
15783,BasicRequest,1,55380,55380,1558;-1;-1,5238;-1;-1,,,,,190.26996250599998,2134.1490000000003,0:,,,,,,,,0
15786,BasicRequest,1,55380,55380,2074;-1;-1,4994;-1;-1,,,,,575.184172698,7504.664,0:,,,,,,,,0
15791,BasicRequest,1,55380,55380,8313;-1;-1,4994;-1;-1,,,,,388.72406845800003,5051.245999999999,0:,,,,,,,,0
15124,BasicRequest,1,54180,54180,10914;-1;-1,10159;-1;-1,,,,,586.3605864309999,8477.037,0:t_wait:467.00591649611306;t_drive:785.2881105780034;fare:847,,,0.0,8.0,54647.005916496135,55432.294027074146,847.0,0
