,request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
115,2985,BasicRequest,1,30900,30900,5087;-1;-1,2944;-1;-1,,,,,1184.401521648506,22060.880000000005,0:t_wait:1187.8498960960205;t_drive:1484.4015216485059;fare:2206,,,0.0,55.0,32087.849896096013,33572.251417744534,2206.0,0
116,2080,BasicRequest,1,32400,32400,2944;-1;-1,4189;-1;-1,,,,,893.2342861950787,17222.912,0:t_wait:0;t_drive:1193.234286195082;fare:1722,,,0.0,56.0,32400.0,33593.23428619508,1722.0,0
117,323,BasicRequest,1,33000,33000,2831;-1;-1,2944;-1;-1,,,,,158.75888195292436,2335.616,0:t_wait:162.51927148811956;t_drive:458.75888195292646;fare:233,,,0.0,66.0,33162.51927148813,33621.27815344106,233.0,0
118,2341,BasicRequest,1,25680,25680,7898;-1;-1,2944;-1;-1,,,,,3709.031578400536,82123.459,0:t_wait:3711.563292770519;t_drive:4009.0315784005325;fare:8212,,,0.0,12.0,29391.56329277052,33700.59487117106,8212.0,0
119,2331,BasicRequest,1,26340,26340,7910;-1;-1,2944;-1;-1,,,,,3128.9521291764577,68379.567,0:t_wait:3931.642741994594;t_drive:3428.9521291764577;fare:6837,,,0.0,12.0,30271.642741994598,33700.59487117106,6837.0,0
120,1095,BasicRequest,1,32580,32580,10750;-1;-1,2944;-1;-1,,,,,407.1282308482329,5973.976000000001,0:t_wait:378.78833424426557;t_drive:707.1282308482332;fare:597,,,0.0,64.0,32958.78833424427,33665.91656509251,597.0,0
121,1073,BasicRequest,1,28140,28140,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:t_wait:5038.1670776581595;t_drive:660.6743466833723;fare:627,,,0.0,5.0,33178.16707765817,33838.841424341554,627.0,0
122,555,BasicRequest,1,32640,32640,11009;-1;-1,2944;-1;-1,,,,,460.5795270173272,7053.793,0:t_wait:410.90415012044105;t_drive:760.5795270173257;fare:705,,,0.0,26.0,33050.90415012044,33811.483677137774,705.0,0
123,529,BasicRequest,1,32640,32640,11009;-1;-1,2944;-1;-1,,,,,460.5795270173272,7053.793,0:t_wait:410.90415012044105;t_drive:760.5795270173257;fare:705,,,0.0,26.0,33050.90415012044,33811.483677137774,705.0,0
124,549,BasicRequest,1,32640,32640,11009;-1;-1,2944;-1;-1,,,,,460.5795270173272,7053.793,0:t_wait:410.90415012044105;t_drive:760.5795270173257;fare:705,,,0.0,26.0,33050.90415012044,33811.483677137774,705.0,0
125,1299,BasicRequest,1,32280,32280,10068;-1;-1,2944;-1;-1,,,,,696.384730873262,11598.233999999997,0:t_wait:652.9769522002316;t_drive:996.3847308732657;fare:1159,,,0.0,29.0,32932.97695220023,33929.3616830735,1159.0,0
126,2250,BasicRequest,1,32400,32400,2944;-1;-1,4078;-1;-1,,,,,977.9008660558574,18531.831,0:t_wait:0;t_drive:1277.9008660558538;fare:1853,,,0.0,56.0,32400.0,34019.640248503536,1853.0,0
127,1076,BasicRequest,1,33300,33300,2944;-1;-1,5712;-1;-1,,,,,366.5096936022218,6493.415,0:t_wait:0;t_drive:666.5096936022237;fare:649,,,0.0,69.0,33300.0,33966.509693602224,649.0,0
128,1074,BasicRequest,1,33300,33300,2944;-1;-1,5712;-1;-1,,,,,366.5096936022218,6493.415,0:t_wait:0;t_drive:666.5096936022237;fare:649,,,0.0,69.0,33300.0,33966.509693602224,649.0,0
129,305,BasicRequest,1,25680,25680,9907;-1;-1,2944;-1;-1,,,,,3458.5202320866074,74845.087,0:t_wait:3432.352500625577;t_drive:3758.5202320866047;fare:7484,,,0.0,13.0,29112.352500625584,34066.99845492306,7484.0,0
130,255,BasicRequest,1,28260,28260,9872;-1;-1,2944;-1;-1,,,,,2947.325044810882,53616.77199999999,0:t_wait:2151.1079745402785;t_drive:3247.3250448108847;fare:5361,,,0.0,13.0,30411.107974540275,34066.99845492306,5361.0,0
131,231,BasicRequest,1,30180,30180,9864;-1;-1,2944;-1;-1,,,,,1718.8647042974671,35482.126,0:t_wait:1868.133750625584;t_drive:2018.8647042974662;fare:3548,,,0.0,13.0,32048.133750625584,34066.99845492306,3548.0,0
132,752,BasicRequest,1,33300,33300,2944;-1;-1,9933;-1;-1,,,,,459.9109256302437,7139.9940000000015,0:t_wait:0;t_drive:759.9109256302472;fare:713,,,0.0,72.0,33300.0,34059.91092563025,713.0,0
133,1265,BasicRequest,1,32340,32340,10742;-1;-1,2944;-1;-1,,,,,769.3188525680392,13827.252,0:t_wait:729.9082138411395;t_drive:1069.318852568038;fare:1382,,,0.0,53.0,33069.908213841154,34139.22706640918,1382.0,0
134,1454,BasicRequest,1,33300,33300,2944;-1;-1,3015;-1;-1,,,,,513.5186794049223,8271.469000000003,0:t_wait:0;t_drive:813.5186794049223;fare:827,,,0.0,68.0,33300.0,34113.51867940492,827.0,0
135,2839,BasicRequest,1,29580,29580,4917;-1;-1,2944;-1;-1,,,,,1912.7085423299757,41264.599,0:t_wait:1921.0486140274916;t_drive:2212.708542329976;fare:4126,,,0.0,45.0,31501.048614027477,34197.50181008642,4126.0,0
136,2829,BasicRequest,1,31800,31800,4872;-1;-1,2944;-1;-1,,,,,1324.07426956428,27992.173000000003,0:t_wait:773.4275405221306;t_drive:1624.074269564273;fare:2799,,,0.0,45.0,32573.42754052213,34197.50181008642,2799.0,0
137,2439,BasicRequest,1,25920,25920,11849;-1;-1,2944;-1;-1,,,,,2553.933976688897,52819.908,0:t_wait:2519.6670507867384;t_drive:2853.933976688895;fare:5281,,,0.0,15.0,30933.27150518482,34238.20342975095,5281.0,0
138,2403,BasicRequest,1,28380,28380,10365;-1;-1,2944;-1;-1,,,,,1882.332401236939,40083.45,0:t_wait:1182.266574115958;t_drive:2182.3324012369376;fare:4008,,,0.0,15.0,32055.87102851403,34238.20342975095,4008.0,0
139,307,BasicRequest,1,28380,28380,11298;-1;-1,2944;-1;-1,,,,,3650.736203887937,71588.307,0:t_wait:1156.469277985787;t_drive:4701.734151765195;fare:7158,,,0.0,15.0,29536.469277985783,34238.20342975095,7158.0,0
140,1209,BasicRequest,1,29940,29940,10017;-1;-1,2944;-1;-1,,,,,554.1076300054582,8621.367,0:t_wait:2000.9226400503467;t_drive:854.1076300054556;fare:862,,,0.0,17.0,33412.4063171881,34266.51394719357,862.0,0
141,2125,BasicRequest,1,31020,31020,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.596,0:t_wait:1222.3759755341525;t_drive:1556.850577370802;fare:2277,,,0.0,10.0,32242.375975534145,34351.85979700207,2277.0,0
142,2205,BasicRequest,1,31860,31860,6606;-1;-1,2944;-1;-1,,,,,1248.447962063315,22626.904,0:t_wait:943.4118349387572;t_drive:1548.4479620633138;fare:2262,,,0.0,10.0,32803.41183493875,34351.85979700207,2262.0,0
143,1065,BasicRequest,1,31740,31740,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:t_wait:1967.446245068364;t_drive:660.6743466833723;fare:627,,,0.0,20.0,33707.446245068364,34368.12059175175,627.0,0
144,89,BasicRequest,1,28020,28020,9596;-1;-1,2944;-1;-1,,,,,1369.74343588103,28280.19,0:t_wait:3148.121306111312;t_drive:1669.7434358810315;fare:2828,,,0.0,34.0,32662.86513696057,34332.60857284161,2828.0,0
145,105,BasicRequest,1,28020,28020,9596;-1;-1,2944;-1;-1,,,,,1369.74343588103,28280.19,0:t_wait:3148.121306111312;t_drive:1669.7434358810315;fare:2828,,,0.0,34.0,32662.86513696057,34332.60857284161,2828.0,0
146,677,BasicRequest,1,32460,32460,10054;-1;-1,2944;-1;-1,,,,,704.233884521482,12170.767999999998,0:t_wait:871.1672917465767;t_drive:1004.2338845214836;fare:1217,,,0.0,62.0,33331.16729174658,34335.40117626807,1217.0,0
147,2803,BasicRequest,1,31920,31920,4854;-1;-1,2944;-1;-1,,,,,1149.9587504620706,24398.956,0:t_wait:1054.754628588984;t_drive:1449.9587504620722;fare:2439,,,0.0,47.0,32974.75462858898,34424.71337905106,2439.0,0
148,1245,BasicRequest,1,33240,33240,10742;-1;-1,2944;-1;-1,,,,,769.3188525680392,13827.252,0:t_wait:189.90821384113224;t_drive:1069.318852568038;fare:1382,,,0.0,63.0,33429.90821384114,34499.22706640916,1382.0,0
149,1809,BasicRequest,1,23040,23040,10092;-1;-1,2944;-1;-1,,,,,4972.508655097491,98396.521,0:t_wait:5000.285164309571;t_drive:5272.508655097488;fare:9839,,,0.0,3.0,28040.285164309586,34541.6718919642,9839.0,0
150,2481,BasicRequest,1,25440,25440,10462;-1;-1,2944;-1;-1,,,,,4951.27656909381,97492.92500000002,0:t_wait:3850.395322870365;t_drive:5251.276569093807;fare:9749,,,0.0,3.0,29290.395322870383,34541.6718919642,9749.0,0
151,2259,BasicRequest,1,31980,31980,4175;-1;-1,2944;-1;-1,,,,,1154.7352679104033,21748.748,0:t_wait:1155.375486697776;t_drive:1454.7352679104006;fare:2174,,,0.0,59.0,33135.375486697776,34590.110754608184,2174.0,0
152,2261,BasicRequest,1,31980,31980,4175;-1;-1,2944;-1;-1,,,,,1154.7352679104033,21748.748,0:t_wait:1155.375486697776;t_drive:1454.7352679104006;fare:2174,,,0.0,59.0,33135.375486697776,34590.110754608184,2174.0,0
153,274,BasicRequest,1,32400,32400,2944;-1;-1,9863;-1;-1,,,,,1346.1349601689858,23008.457,0:t_wait:0;t_drive:2194.09561348462;fare:2300,,,0.0,61.0,32400.0,34594.09561348462,2300.0,0
154,341,BasicRequest,1,33000,33000,3007;-1;-1,2944;-1;-1,,,,,202.89709096774,2855.8479999999995,0:t_wait:1102.6140987891195;t_drive:502.8970909677373;fare:285,,,0.0,66.0,34102.61409878915,34605.51118975689,285.0,0
155,1609,BasicRequest,1,33480,33480,2950;-1;-1,2944;-1;-1,,,,,418.44447833296726,6394.414000000001,0:t_wait:427.49913589749485;t_drive:718.4444783329673;fare:639,,,0.0,75.0,33907.499135897495,34625.94361423046,639.0,0
156,1717,BasicRequest,1,31680,31680,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:t_wait:2221.4226270580693;t_drive:813.3269872774181;fare:836,,,0.0,58.0,33901.42262705809,34714.74961433551,836.0,0
157,483,BasicRequest,1,33600,33600,10060;-1;-1,2944;-1;-1,,,,,427.3237435185241,6064.819,0:t_wait:387.9643799851692;t_drive:727.323743518522;fare:606,,,0.0,76.0,33987.964379985184,34715.28812350372,606.0,0
158,773,BasicRequest,1,33540,33540,9939;-1;-1,2944;-1;-1,,,,,467.5412290086855,8034.595999999999,0:t_wait:452.31555883284454;t_drive:767.5412290086824;fare:803,,,0.0,14.0,33992.315558832845,34759.85678784154,803.0,0
159,789,BasicRequest,1,33540,33540,9939;-1;-1,2944;-1;-1,,,,,467.5412290086855,8034.595999999999,0:t_wait:452.31555883284454;t_drive:767.5412290086824;fare:803,,,0.0,14.0,33992.315558832845,34759.85678784154,803.0,0
160,2264,BasicRequest,1,33300,33300,2944;-1;-1,4175;-1;-1,,,,,1155.375486697779,21756.571,0:t_wait:0;t_drive:1455.375486697776;fare:2175,,,0.0,71.0,33300.0,34755.37548669778,2175.0,0
161,1557,BasicRequest,1,33420,33420,3031;-1;-1,2944;-1;-1,,,,,522.0376548749421,8583.308,0:t_wait:520.0667182697143;t_drive:822.0376548749409;fare:858,,,0.0,74.0,33940.066718269714,34762.10437314467,858.0,0
162,987,BasicRequest,1,33360,33360,5937;-1;-1,2944;-1;-1,,,,,647.368264199565,10071.856,0:t_wait:496.6020506229106;t_drive:947.368264199562;fare:1007,,,0.0,42.0,33856.6020506229,34803.97031482248,1007.0,0
163,2757,BasicRequest,1,32520,32520,5574;-1;-1,2944;-1;-1,,,,,1039.4712364939633,18511.566,0:t_wait:1047.7339736502254;t_drive:1339.4712364939624;fare:1851,,,0.0,23.0,33567.73397365024,34907.2052101442,1851.0,0
164,2919,BasicRequest,1,26220,26220,4965;-1;-1,2944;-1;-1,,,,,4067.1592029706817,90422.991,0:t_wait:4058.151561926865;t_drive:4367.159202970684;fare:9042,,,0.0,18.0,30278.15156192686,34945.31076489756,9042.0,0
165,2911,BasicRequest,1,29880,29880,4923;-1;-1,2944;-1;-1,,,,,2618.992266158972,62290.64500000001,0:t_wait:2146.3184987385685;t_drive:2918.9922661589735;fare:6229,,,0.0,18.0,32026.31849873857,34945.31076489756,6229.0,0
166,966,BasicRequest,1,34200,34200,2944;-1;-1,2998;-1;-1,,,,,461.08404000469193,7108.272,0:t_wait:0;t_drive:761.0840400046945;fare:710,,,0.0,33.0,34200.0,34961.0840400047,710.0,0
167,1576,BasicRequest,1,34200,34200,2944;-1;-1,2950;-1;-1,,,,,427.4991358974962,6532.039,0:t_wait:0;t_drive:727.4991358974949;fare:653,,,0.0,55.0,34200.0,34927.499135897495,653.0,0
168,270,BasicRequest,1,33300,33300,2944;-1;-1,9863;-1;-1,,,,,1346.1349601689858,23008.457,0:t_wait:0;t_drive:1646.1349601689872;fare:2300,,,0.0,70.0,33300.0,34946.134960168994,2300.0,0
169,1458,BasicRequest,1,34200,34200,2944;-1;-1,3015;-1;-1,,,,,513.5186794049223,8271.469000000003,0:t_wait:0;t_drive:813.5186794049223;fare:827,,,0.0,12.0,34200.0,35013.51867940492,827.0,0
170,1563,BasicRequest,1,31620,31620,3031;-1;-1,2944;-1;-1,,,,,522.0376548749421,8583.308,0:t_wait:2657.760862852956;t_drive:822.0376548749409;fare:858,,,0.0,57.0,34277.76086285296,35099.79851772792,858.0,0
171,116,BasicRequest,1,32400,32400,2944;-1;-1,9574;-1;-1,,,,,1640.9448666387316,26562.24,0:t_wait:0;t_drive:2644.9708987232443;fare:2656,,,0.0,60.0,32400.0,35044.970898723244,2656.0,0
172,686,BasicRequest,1,34200,34200,2944;-1;-1,10054;-1;-1,,,,,631.167291746579,10396.712,0:t_wait:0;t_drive:931.1672917465767;fare:1039,,,0.0,5.0,34200.0,35131.167291746584,1039.0,0
173,1798,BasicRequest,1,32400,32400,2944;-1;-1,6323;-1;-1,,,,,465.1629443490186,7187.44,0:t_wait:1935.4011762680602;t_drive:765.1629443490165;fare:718,,,0.0,62.0,34335.40117626807,35100.564120617084,718.0,0
174,2798,BasicRequest,1,33300,33300,2944;-1;-1,4862;-1;-1,,,,,1193.1354660934458,21328.223,0:t_wait:0;t_drive:1493.1354660934448;fare:2132,,,0.0,69.0,33300.0,35136.56193577793,2132.0,0
175,1892,BasicRequest,1,32400,32400,2944;-1;-1,9175;-1;-1,,,,,1786.16907061062,36411.01699999999,0:t_wait:0;t_drive:2766.092823979183;fare:3641,,,0.0,56.0,32400.0,35166.092823979176,3641.0,0
176,2633,BasicRequest,1,24540,24540,4786;-1;-1,2944;-1;-1,,,,,4571.612004858916,97508.66500000004,0:t_wait:4565.584943150439;t_drive:4871.612004858915;fare:9750,,,0.0,7.0,29105.584943150425,35228.64208286363,9750.0,0
177,1919,BasicRequest,1,25680,25680,3303;-1;-1,2944;-1;-1,,,,,3735.304618095094,86480.289,0:t_wait:5213.337464768516;t_drive:4035.304618095095;fare:8648,,,0.0,7.0,30893.33746476852,35228.64208286363,8648.0,0
178,1927,BasicRequest,1,31260,31260,3293;-1;-1,2944;-1;-1,,,,,3045.0405504288365,72956.44,0:t_wait:623.6015324347718;t_drive:3345.040550428839;fare:7295,,,0.0,7.0,31883.60153243477,35228.64208286363,7295.0,0
179,1289,BasicRequest,1,33120,33120,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999995,0:t_wait:1098.967608177678;t_drive:1034.476728073896;fare:1275,,,0.0,48.0,34218.96760817768,35253.44433625158,1275.0,0
180,1489,BasicRequest,1,32640,32640,3019;-1;-1,2944;-1;-1,,,,,439.43494444097416,6817.544000000001,0:t_wait:1911.7537960466434;t_drive:739.4349444409745;fare:681,,,0.0,26.0,34551.75379604664,35291.18874048761,681.0,0
181,2059,BasicRequest,1,28620,28620,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:t_wait:3037.6674499066066;t_drive:1194.572500291477;fare:1725,,,0.0,39.0,33793.58658554209,35288.15908583357,1725.0,0
182,2055,BasicRequest,1,34020,34020,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:t_wait:73.58658554209251;t_drive:1194.572500291477;fare:1725,,,0.0,39.0,34093.58658554209,35288.15908583357,1725.0,0
183,2087,BasicRequest,1,34020,34020,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:t_wait:73.58658554209251;t_drive:1194.572500291477;fare:1725,,,0.0,39.0,34093.58658554209,35288.15908583357,1725.0,0
184,2895,BasicRequest,1,28680,28680,6535;-1;-1,2944;-1;-1,,,,,1484.9099249561252,33132.285,0:t_wait:4828.927695664643;t_drive:1784.909924956126;fare:3313,,,0.0,40.0,33508.927695664635,35293.837620620776,3313.0,0
185,2092,BasicRequest,1,34200,34200,2944;-1;-1,4189;-1;-1,,,,,893.2342861950787,17222.912,0:t_wait:0;t_drive:1193.234286195082;fare:1722,,,0.0,2.0,34200.0,35393.23428619508,1722.0,0
186,2060,BasicRequest,1,34200,34200,2944;-1;-1,4189;-1;-1,,,,,893.2342861950787,17222.912,0:t_wait:0;t_drive:1193.234286195082;fare:1722,,,0.0,2.0,34200.0,35393.23428619508,1722.0,0
187,716,BasicRequest,1,34200,34200,2944;-1;-1,10066;-1;-1,,,,,504.7163980815648,7932.165,0:t_wait:390.1107546081912;t_drive:804.7163980815676;fare:793,,,0.0,59.0,34590.110754608184,35394.82715268976,793.0,0
188,1750,BasicRequest,1,32400,32400,2944;-1;-1,2967;-1;-1,,,,,580.4533852657621,9273.166,0:t_wait:2099.2270664091775;t_drive:880.4533852657623;fare:927,,,0.0,63.0,34499.22706640916,35379.68045167491,927.0,0
189,3077,BasicRequest,1,29100,29100,6958;-1;-1,2944;-1;-1,,,,,1329.9067147172111,25508.352,0:t_wait:2743.050613280033;t_drive:1629.9067147172136;fare:2550,,,0.0,41.0,33475.17401427263,35405.080728989844,2550.0,0
190,2995,BasicRequest,1,32700,32700,5087;-1;-1,2944;-1;-1,,,,,1184.401521648506,22060.880000000005,0:t_wait:1220.6792073413453;t_drive:1484.4015216485059;fare:2206,,,0.0,41.0,33920.67920734133,35405.080728989844,2206.0,0
191,1603,BasicRequest,1,34380,34380,2950;-1;-1,2944;-1;-1,,,,,418.44447833296726,6394.414000000001,0:t_wait:427.49913589749485;t_drive:718.4444783329673;fare:639,,,0.0,13.0,34807.499135897495,35525.94361423046,639.0,0
192,1428,BasicRequest,1,34200,34200,2944;-1;-1,10129;-1;-1,,,,,797.5377166831003,12643.657,0:t_wait:0;t_drive:1097.5377166831022;fare:1264,,,0.0,12.0,34200.0,35635.45831297428,1264.0,0
193,112,BasicRequest,1,33300,33300,2944;-1;-1,9574;-1;-1,,,,,1640.9448666387316,26562.24,0:t_wait:0;t_drive:1940.9448666387325;fare:2656,,,0.0,70.0,33300.0,35611.50988384999,2656.0,0
194,1519,BasicRequest,1,34320,34320,3009;-1;-1,2944;-1;-1,,,,,481.793148003865,7821.142,0:t_wait:481.8503716010746;t_drive:781.7931480038678;fare:782,,,0.0,81.0,34801.850371601075,35583.643519604935,782.0,0
195,565,BasicRequest,1,34440,34440,11009;-1;-1,2944;-1;-1,,,,,460.5795270173272,7053.793,0:t_wait:410.90415012044105;t_drive:760.5795270173257;fare:705,,,0.0,83.0,34850.90415012044,35611.483677137774,705.0,0
196,2417,BasicRequest,1,26520,26520,11863;-1;-1,2944;-1;-1,,,,,2928.1677525266223,61943.696,0:t_wait:2887.08060267389;t_drive:3228.167752526624;fare:6194,,,0.0,19.0,32486.30715557883,35714.474908105454,6194.0,0
197,2421,BasicRequest,1,30120,30120,11863;-1;-1,2944;-1;-1,,,,,2928.1677525266223,61943.696,0:t_wait:2366.3071555788265;t_drive:3228.1677525266205;fare:6194,,,0.0,19.0,32486.30715557883,35714.474908105454,6194.0,0
198,2184,BasicRequest,1,33300,33300,2944;-1;-1,4085;-1;-1,,,,,1527.8833110433386,25812.455,0:t_wait:0;t_drive:1827.8833110433407;fare:2581,,,0.0,68.0,33300.0,35717.99261543447,2581.0,0
199,2647,BasicRequest,1,24180,24180,10859;-1;-1,2944;-1;-1,,,,,5017.1048717119465,102527.008,0:t_wait:4988.684801930529;t_drive:5317.104871711945;fare:10252,,,0.0,6.0,29168.684801930507,35771.50568909823,10252.0,0
200,2005,BasicRequest,1,29400,29400,10231;-1;-1,2944;-1;-1,,,,,2754.9011560894087,49986.738000000005,0:t_wait:2851.465705504437;t_drive:3054.901156089407;fare:4998,,,0.0,6.0,32251.465705504437,35771.50568909823,4998.0,0
201,1981,BasicRequest,1,32220,32220,10232;-1;-1,2944;-1;-1,,,,,2200.7123993044484,39602.398,0:t_wait:1050.7932897937717;t_drive:2500.7123993044515;fare:3960,,,0.0,6.0,33270.79328979377,35771.50568909823,3960.0,0
202,536,BasicRequest,1,35100,35100,2944;-1;-1,11009;-1;-1,,,,,410.90415012043945,6259.536000000001,0:t_wait:0;t_drive:710.904150120441;fare:625,,,0.0,34.0,35100.0,35810.90415012044,625.0,0
203,1761,BasicRequest,1,34320,34320,2967;-1;-1,2944;-1;-1,,,,,566.7748615940052,9249.51,0:t_wait:580.4533852657623;t_drive:866.7748615940072;fare:924,,,0.0,82.0,34900.45338526575,35767.228246859755,924.0,0
204,523,BasicRequest,1,34680,34680,2848;-1;-1,2944;-1;-1,,,,,548.3918879177231,9087.330999999998,0:t_wait:395.95379509400664;t_drive:848.3918879177218;fare:908,,,0.0,10.0,35075.95379509401,35924.34568301172,908.0,0
205,1358,BasicRequest,1,35100,35100,2944;-1;-1,3014;-1;-1,,,,,516.6024678743784,8318.949000000002,0:t_wait:0;t_drive:816.6024678743779;fare:831,,,0.0,14.0,35100.0,35916.60246787437,831.0,0
206,1376,BasicRequest,1,35100,35100,2944;-1;-1,3014;-1;-1,,,,,516.6024678743784,8318.949000000002,0:t_wait:0;t_drive:816.6024678743779;fare:831,,,0.0,14.0,35100.0,35916.60246787437,831.0,0
207,965,BasicRequest,1,29040,29040,2998;-1;-1,2944;-1;-1,,,,,454.80925700631,6894.3820000000005,0:t_wait:4762.020591470857;t_drive:754.809257006309;fare:689,,,0.0,20.0,35129.20463175645,35884.01388876277,689.0,0
208,842,BasicRequest,1,35100,35100,2944;-1;-1,3022;-1;-1,,,,,644.1682071189549,10175.414,0:t_wait:0;t_drive:944.1682071189571;fare:1017,,,0.0,47.0,35100.0,36044.16820711896,1017.0,0
209,822,BasicRequest,1,35100,35100,2944;-1;-1,3022;-1;-1,,,,,644.1682071189549,10175.414,0:t_wait:0;t_drive:944.1682071189571;fare:1017,,,0.0,47.0,35100.0,36044.16820711896,1017.0,0
210,2719,BasicRequest,1,22740,22740,10719;-1;-1,2944;-1;-1,,,,,5587.264650366429,121813.658,0:t_wait:5553.277361172975;t_drive:5887.264650366433;fare:12181,,,0.0,1.0,28293.27736117299,36190.87420950228,12181.0,0
211,53,BasicRequest,1,30240,30240,10862;-1;-1,2944;-1;-1,,,,,3502.150464120813,75477.82999999999,0:t_wait:2148.7237453814487;t_drive:3802.150464120812;fare:7547,,,0.0,1.0,32388.72374538145,36190.87420950228,7547.0,0
212,1426,BasicRequest,1,35100,35100,2944;-1;-1,10129;-1;-1,,,,,797.5377166831003,12643.657,0:t_wait:0;t_drive:1097.5377166831022;fare:1264,,,0.0,58.0,35100.0,36197.5377166831,1264.0,0
213,2269,BasicRequest,1,30720,30720,4091;-1;-1,2944;-1;-1,,,,,1072.6926418309508,16879.046000000002,0:t_wait:2396.082290844788;t_drive:1372.6926418309522;fare:1687,,,0.0,25.0,34921.57519928681,36294.26784111776,1687.0,0
214,2182,BasicRequest,1,34200,34200,2944;-1;-1,4085;-1;-1,,,,,1527.8833110433386,25812.455,0:t_wait:0;t_drive:2142.2746789245357;fare:2581,,,0.0,2.0,34200.0,36342.274678924536,2581.0,0
215,1107,BasicRequest,1,35280,35280,10750;-1;-1,2944;-1;-1,,,,,407.1282308482329,5973.976000000001,0:t_wait:378.78833424426557;t_drive:707.1282308482332;fare:597,,,0.0,18.0,35658.78833424427,36365.91656509251,597.0,0
216,459,BasicRequest,1,35340,35340,10119;-1;-1,2944;-1;-1,,,,,363.8705370301306,4998.65,0:t_wait:369.48563106792426;t_drive:663.8705370301323;fare:499,,,0.0,76.0,35709.48563106793,36373.356168098064,499.0,0
217,515,BasicRequest,1,35460,35460,6832;-1;-1,2944;-1;-1,,,,,306.3295150961244,4342.722000000001,0:t_wait:306.9112783132223;t_drive:606.3295150961276;fare:434,,,0.0,84.0,35766.91127831322,36373.24079340935,434.0,0
218,2207,BasicRequest,1,33660,33660,6606;-1;-1,2944;-1;-1,,,,,1248.447962063315,22626.904,0:t_wait:1243.4540867177784;t_drive:1548.4479620633138;fare:2262,,,0.0,77.0,34903.454086717786,36451.90204878111,2262.0,0
219,2848,BasicRequest,1,34200,34200,2944;-1;-1,4858;-1;-1,,,,,2032.986805640864,36544.13199999999,0:t_wait:0;t_drive:2332.986805640867;fare:3654,,,0.0,80.0,34200.0,36532.986805640896,3654.0,0
220,1189,BasicRequest,1,33420,33420,10838;-1;-1,2944;-1;-1,,,,,622.4261359876807,9141.320000000002,0:t_wait:583.0667724543309;t_drive:922.4261359876837;fare:914,,,0.0,74.0,35645.17114559901,36567.5972815867,914.0,0
221,1672,BasicRequest,1,34200,34200,2944;-1;-1,6968;-1;-1,,,,,634.4145104319671,10108.962,0:t_wait:1515.8932970110036;t_drive:934.4145104319687;fare:1010,,,0.0,33.0,35715.89329701102,36650.307807443,1010.0,0
222,991,BasicRequest,1,35160,35160,5937;-1;-1,2944;-1;-1,,,,,647.368264199565,10071.856,0:t_wait:496.6020506229106;t_drive:947.368264199562;fare:1007,,,0.0,75.0,35656.6020506229,36603.97031482248,1007.0,0
223,568,BasicRequest,1,36000,36000,2944;-1;-1,11009;-1;-1,,,,,410.90415012043945,6259.536000000001,0:t_wait:0;t_drive:710.904150120441;fare:625,,,0.0,40.0,36000.0,36710.90415012044,625.0,0
